id,query_label,drug,query_type,date,username,display_name,content,language,reply_count,retweet_count,like_count,quote_count,view_count,source,url,is_retweet,is_reply,scraped_at
1572242768046747649,wegovy_weight,wegovy,weight,2022-09-20T15:14:21+00:00,insulincanada,Buy Canadian Insulin,"Ozempic (semaglutide) is a once-weekly injection that has been widely publicized and has helped countless Americans shed unwanted pounds

With a prescription, Americans can SAVE UP TO 90% on medication with https://t.co/FKxx7LBzVR

SAVE 10% on first order with promo code FIRST10 https://t.co/lGHJtlcF1C",en,0,0,0,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/insulincanada/status/1572242768046747649,False,False,2026-04-07T17:46:09.751955+00:00
1572124399745921024,wegovy_weight,wegovy,weight,2022-09-20T07:24:00+00:00,PJOnline_News,The Pharmaceutical Journal,"NICE has published guidance recommending the use of semaglutide, an appetite suppressant, for overweight and obese adults

https://t.co/eeMh2gQRlv",en,0,4,6,0,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://x.com/PJOnline_News/status/1572124399745921024,False,False,2026-04-07T17:46:09.751955+00:00
1571945213349793796,wegovy_weight,wegovy,weight,2022-09-19T19:31:58+00:00,USNewsHealth,U.S. News Health,"A recently approved prescription medication called Wegovy, also known as semaglutide, offers another tool to help some people shed excess pounds, but here's everything you need to know about whether it really works or not.   https://t.co/6EAE2yZhMW",en,1,0,0,0,,"<a href=""http://www.naytev.com"" rel=""nofollow"">Naytev</a>",https://x.com/USNewsHealth/status/1571945213349793796,False,False,2026-04-07T17:46:09.752952+00:00
1571878148727267331,wegovy_weight,wegovy,weight,2022-09-19T15:05:29+00:00,SimpleFixWlc,Simple Fix WLC,"Lose weight fast with Semaglutide from SimpleFix. Our average patient loses a minimum of 15% of their body weight. Most average 33 pounds. You can do this with little effort. It's Simple.

https://t.co/PlOrqoEeCJ https://t.co/fr65AkI8bT",en,0,0,0,0,,"<a href=""https://app.sendible.com"" rel=""nofollow"">Sendible</a>",https://x.com/SimpleFixWlc/status/1571878148727267331,False,False,2026-04-07T17:46:09.752952+00:00
1571639762569535489,wegovy_weight,wegovy,weight,2022-09-18T23:18:13+00:00,mhjrad,Michael Justus,"when you take 𝗚𝗟𝗣-1 agonists (dulaglutide, semaglutide, liraglutide) you are 𝗚onna 𝗟ose 𝗣ounds (assoc. with weight loss)",en,9,111,865,7,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/mhjrad/status/1571639762569535489,False,False,2026-04-07T17:46:09.752952+00:00
1571563798838022144,wegovy_weight,wegovy,weight,2022-09-18T18:16:22+00:00,bhavishcracker,Bhavish Shah,#Tirzepatide inj. trial shows better results in T2D as compared to #semaglutide. Duplicates natural insulin-releasing &amp; appetite-suppressing hormones. https://t.co/eFiqBVt3He,en,0,0,0,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/bhavishcracker/status/1571563798838022144,False,False,2026-04-07T17:46:09.752952+00:00
1571195472299147278,wegovy_weight,wegovy,weight,2022-09-17T17:52:46+00:00,CateVarney,Dr. Cate Varney,"Wegovy (semaglutide 2.4 mg) would be the most cost effective AOM if it didn’t cost $19,200 per year. Average weight loss ~17% with 34% of participants losing MORE than 20% of their starting body weight. How much would you lose? Potentially, your current weight (lbs) X 0.2 !",en,3,3,11,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/CateVarney/status/1571195472299147278,False,False,2026-04-07T17:46:09.752952+00:00
1571147989187727363,wegovy_weight,wegovy,weight,2022-09-17T14:44:05+00:00,BevTchangMD,"Beverly G. Tchang, MD","- @icer_review revealed its conclusions yesterday
- phen/top was the most cost effective and better than lifestyle for treatment of obesity
- sema 2.4 would be cost-effective if priced between $7,500-$9,800 per year (currently $19200/yr)
https://t.co/o9j1Uf2Inu
3/ https://t.co/bF8h0NuyLa",en,1,0,3,1,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/BevTchangMD/status/1571147989187727363,False,True,2026-04-07T17:46:09.752952+00:00
1571156231334625282,wegovy_weight,wegovy,weight,2022-09-17T15:16:50+00:00,MichelleCardel,"Michelle Cardel, PhD, MS, RD","And how can we not talk about improvements in pharmacotherapy? Semaglutide is deemed a ""game changer"", showing wt losses that parallel surgery (average 15% &amp; more than 1/3 lost &gt;20% of their weight). And let's not forget the amazingness of Tirzepatide.

https://t.co/6QiY6Kob2m",en,2,0,15,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/MichelleCardel/status/1571156231334625282,False,True,2026-04-07T17:46:09.752952+00:00
1570928614472032257,wegovy_weight,wegovy,weight,2022-09-17T00:12:22+00:00,BevTchangMD,"Beverly G. Tchang, MD","Side effect of semaglutide:

Too much time shopping

“I don’t know what size I am. I keep trying on smaller and smaller sizes and they are still too big on me. I’m in disbelief that I don’t have to shop in the plus size rack anymore” 

- patient minus 43 lbs",en,4,1,33,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/BevTchangMD/status/1570928614472032257,False,False,2026-04-07T17:46:09.752952+00:00
1570817665807142913,wegovy_weight,wegovy,weight,2022-09-16T16:51:30+00:00,USNewsHealth,U.S. News Health,"A recently approved prescription medication called Wegovy, also known as semaglutide, offers another tool to help some people shed excess pounds, but here's everything you need to know about whether it really works or not.   https://t.co/8SZkdEXzul",en,0,1,0,0,,"<a href=""http://www.naytev.com"" rel=""nofollow"">Naytev</a>",https://x.com/USNewsHealth/status/1570817665807142913,False,False,2026-04-07T17:46:09.752952+00:00
1570744920863870977,wegovy_weight,wegovy,weight,2022-09-16T12:02:26+00:00,SvelteMd,SvelteMD,"How does Svelte Sema work?

- Food remains in the stomach longer making you feel #full and limiting overeating.
- #Insulin secretion is optimized to carry sugar to the cell and not store #fat.
- Semaglutide mimics a #hormone that reduces #appetite.

#weightloss #loseweight https://t.co/GCRZWMdWsJ",en,0,0,0,0,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",https://x.com/SvelteMd/status/1570744920863870977,False,False,2026-04-07T17:46:09.752952+00:00
1570614797930229760,wegovy_weight,wegovy,weight,2022-09-16T03:25:23+00:00,jwitcraft,J,"@DrNadolsky I'm intrigued, but failed wegovy at months 1-6. (Down 4-7 pounds on average, need to lose 87 to be 25 BMI).  Would the Sequence consult/program take that failure into account?",en,0,0,0,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/jwitcraft/status/1570614797930229760,False,True,2026-04-07T17:46:09.752952+00:00
1570581507428782081,wegovy_weight,wegovy,weight,2022-09-16T01:13:06+00:00,SimpleFixWlc,Simple Fix WLC,"Are you ready to feel great, gain confidence, and have vitality? The SimpleFix solution to losing weight is easy. Most patients lose at least 30 pounds using our Semaglutide formula. No special dieting. No strenuous excise. Lose weight simply!

https://t.co/PlOrqoEeCJ https://t.co/Bzps9hNwpn",en,0,0,0,0,,"<a href=""https://app.sendible.com"" rel=""nofollow"">Sendible</a>",https://x.com/SimpleFixWlc/status/1570581507428782081,False,False,2026-04-07T17:46:09.752952+00:00
1570462593105694721,wegovy_weight,wegovy,weight,2022-09-15T17:20:34+00:00,mtns2ocean,mountains to oceans.,@DadInvest I’ve been losing 3-4 pounds per week since June thanks to the miracle of Semaglutide from Nova Nordisk. Taken with diet and exercise it’s turbocharged my weight loss. The only downside is I’m running out of clothes that fit.,en,1,0,3,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/mtns2ocean/status/1570462593105694721,False,True,2026-04-07T17:46:09.752952+00:00
1570462552374628354,wegovy_weight,wegovy,weight,2022-09-15T17:20:24+00:00,AgelessMedSpa2,Ageless Expressions MedSpa,"*Semaglutide has entered the chat!*👋

This FDA-approved, injectable medication is now available at Ageless Expressions MedSpa! Our trained medical staff will oversee your weight loss journey by performing your weekly injection, and recording your progress. 

#weightloss #medspa https://t.co/ktLfz6pclS",en,0,0,0,0,,"<a href=""https://app.sendible.com"" rel=""nofollow"">Sendible</a>",https://x.com/AgelessMedSpa2/status/1570462552374628354,False,False,2026-04-07T17:46:09.752952+00:00
1570337821709291520,wegovy_weight,wegovy,weight,2022-09-15T09:04:46+00:00,USNewsHealth,U.S. News Health,"A recently approved prescription medication called Wegovy, also known as semaglutide, offers another tool to help some people shed excess pounds, but here's everything you need to know about whether it really works or not.   https://t.co/i0LNwUEkcq",en,0,0,0,0,,"<a href=""http://www.naytev.com"" rel=""nofollow"">Naytev</a>",https://x.com/USNewsHealth/status/1570337821709291520,False,False,2026-04-07T17:46:09.752952+00:00
1570235867473510400,wegovy_weight,wegovy,weight,2022-09-15T02:19:39+00:00,deckerlesscarbs,"Amanda Decker FNP-C, MHP, CKNS",Multiple patients today “semaglutide is no longer working” All of them had started including more processed carbs like bagels. The body is smart. You can’t obliterated it’s hormonal drivers of appetite with medication. @DoctorTro @KenDBerryMD,en,0,0,11,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/deckerlesscarbs/status/1570235867473510400,False,False,2026-04-07T17:46:09.752952+00:00
1570203778548404225,wegovy_weight,wegovy,weight,2022-09-15T00:12:08+00:00,LeeRich1969,Lee Richland,@BenBikmanPhD  was taking wegovy to help with the lbs through a program called calibrate had some success but then found keto/carnivore and in 2 weeks dropped 9 pounds and a pant size .. not sure about continuing with wegovy but definitely keto,en,1,0,0,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/LeeRich1969/status/1570203778548404225,False,False,2026-04-07T17:46:09.752952+00:00
1570047490438885383,wegovy_weight,wegovy,weight,2022-09-14T13:51:06+00:00,blackecodev,blackeco,Sheryl Underwood Drops 90 Pounds with Help of New Drug Wegovy #thinkblack #buyblack #blackeconomicdevelopment https://t.co/3Xf7vZVCbn,en,0,0,0,0,,"<a href=""https://socialbee.com/"" rel=""nofollow"">SocialBee</a>",https://x.com/blackecodev/status/1570047490438885383,False,False,2026-04-07T17:46:09.753949+00:00
1570003777607852032,wegovy_weight,wegovy,weight,2022-09-14T10:57:24+00:00,ckd_ce,@CKD_ce,"43a) So under these new proposed criteria our patient in future would qualify for #semaglutide for weight management as part of a tier 3 service. This is based on evidence from the #STEP1 #RCT ➡️pts taking semaglutide lost on average, 12% more of their body wgt vs placebo.",en,1,0,0,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/ckd_ce/status/1570003777607852032,False,True,2026-04-07T17:46:09.753949+00:00
1569824566083747840,wegovy_weight,wegovy,weight,2022-09-13T23:05:17+00:00,B12RXandMORE,B12 RX & MORE,"What a great day at B12 RX &amp; MORE today! We have been swamped with clients coming in! If you haven't heard about the incredible benefits of vitamins injections, you need to come in or call us ASAP! 

We now have Semaglutide to help with those extra stubborn pounds! https://t.co/sGcGZZnle8",en,0,0,0,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/B12RXandMORE/status/1569824566083747840,False,False,2026-04-07T17:46:11.288155+00:00
1569808492583600128,wegovy_weight,wegovy,weight,2022-09-13T22:01:24+00:00,SvelteMd,SvelteMD,"📣 INTRODUCING our new #weightlossprogram: Svelte Sema!

#Semaglutide is an FDA-approved #peptide that is injected once a week to help regulate #food intake! You'll feel full longer, store less #fat, and experience a reduced #appetite. ✨ 

#weightloss #loseweight https://t.co/oxJ1mghuqe",en,1,0,0,0,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",https://x.com/SvelteMd/status/1569808492583600128,False,False,2026-04-07T17:46:11.288155+00:00
1569801923263594496,wegovy_weight,wegovy,weight,2022-09-13T21:35:18+00:00,AndersonMIX97,JUSTIN ANDERSON,Research from the University of Alabama might be a weight loss game-changer! A weekly shot of semaglutide helped patients lose an average of 37 pounds and cut diabetes risk by 50%. https://t.co/vAZ2fjgz1p,en,0,0,0,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/AndersonMIX97/status/1569801923263594496,False,False,2026-04-07T17:46:11.288155+00:00
1569777750621278209,wegovy_weight,wegovy,weight,2022-09-13T19:59:15+00:00,BevTchangMD,"Beverly G. Tchang, MD","I love when people with platforms are open about their challenges and successes

I love too that it was a colorectal surgeon who rx’d wegovy 

#obesity is a disease we all have a responsibility to address 

Co-Host Sheryl Underwood Lost 90 Lbs https://t.co/OPcAWNO879 via @people",en,1,1,10,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/BevTchangMD/status/1569777750621278209,False,False,2026-04-07T17:46:11.288155+00:00
1569749719823310849,wegovy_weight,wegovy,weight,2022-09-13T18:07:52+00:00,USNewsHealth,U.S. News Health,"A recently approved prescription medication called Wegovy, also known as semaglutide, offers another tool to help some people shed excess pounds, but here's everything you need to know about whether it really works or not.   https://t.co/XO7JakHvb8",en,2,0,0,0,,"<a href=""http://www.naytev.com"" rel=""nofollow"">Naytev</a>",https://x.com/USNewsHealth/status/1569749719823310849,False,False,2026-04-07T17:46:11.288155+00:00
1569619394488999936,wegovy_weight,wegovy,weight,2022-09-13T09:30:00+00:00,RT_com,RT,"Described by the University of Alabama team behind the discovery as a ‘game changer,’ the jab utilizes the drug semaglutide to hijack the brain’s appetite regulation system, slashing calorie intake by drastically reducing feelings of hunger. https://t.co/KNvghlDaQm",en,9,14,56,2,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://x.com/RT_com/status/1569619394488999936,False,False,2026-04-07T17:46:11.288155+00:00
1569418726226681856,wegovy_weight,wegovy,weight,2022-09-12T20:12:37+00:00,EASOobesity,EASO,"“Along with weight regain after stopping semaglutide, it doesn’t come as a surprise that most of the health benefits were lost as well, including benefits to blood pressure, blood sugar, and inflammation (hsCRP)” @ObesityCan",en,0,1,1,0,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",https://x.com/EASOobesity/status/1569418726226681856,False,False,2026-04-07T17:46:11.288155+00:00
1569346098749181952,wegovy_weight,wegovy,weight,2022-09-12T15:24:01+00:00,ObesityCan,Obesity Canada,"If weight management medication is stopped, will the weight come back? Read this week's blog by Dr. Sue. https://t.co/8w7OZ1K5ou https://t.co/YAlBuE7wWb",en,0,1,4,1,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer App</a>",https://x.com/ObesityCan/status/1569346098749181952,False,False,2026-04-07T17:46:11.288155+00:00
1569401022237270017,wegovy_weight,wegovy,weight,2022-09-12T19:02:16+00:00,TerrellClinicOK,Terrell Clinic,"No dieting or exercise required! Average weight loss has been 15-30 pounds within 3 months with our Semaglutide Injections! DM for details. 
#semaglutide #semaglutideweightloss #weightloss @ Terrell Clinic https://t.co/N81a8HCynP",en,0,0,0,0,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",https://x.com/TerrellClinicOK/status/1569401022237270017,False,False,2026-04-07T17:46:11.288155+00:00
1569396332963549186,wegovy_weight,wegovy,weight,2022-09-12T18:43:38+00:00,deauxpaul,Paul Deaux,"Jab that makes you feel full could cut your risk of Type 2 diabetes
'Game-changer' Wegovy injection that suppresses your appetite recommended for use on the NHS https://t.co/Oveh0vLfTG",en,0,0,0,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/deauxpaul/status/1569396332963549186,False,False,2026-04-07T17:46:11.288155+00:00
1569348550798221314,wegovy_weight,wegovy,weight,2022-09-12T15:33:46+00:00,LeftistCulture,Cultural Enrichment,The Talk co-host Sheryl Underwood shed 90lbs off her 250lb frame with Wegovy injections: The 58-year-old Daytime Emmy Award winner has dropped four dress sizes but she wants to lose 25 more pounds https://t.co/htPNkivE6H https://t.co/dH10u2usYp,en,0,0,0,0,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",https://x.com/LeftistCulture/status/1569348550798221314,False,False,2026-04-07T17:46:11.289152+00:00
1569310299878035456,wegovy_weight,wegovy,weight,2022-09-12T13:01:46+00:00,InShapeMDTX,InShapeMDTX,"We are introducing the newest chronic weight loss aid offered by #InShapeMDTX - Semaglutide! Semaglutide works by mimicking a hormone called glucagon-like peptide-1 that targets areas of the brain that regulate appetite and food intake. 

If you’re interested in trying this new https://t.co/r6rU4zDpzY",en,0,0,1,0,,"<a href=""http://socialappsnow.com"" rel=""nofollow"">Social Apps Now</a>",https://x.com/InShapeMDTX/status/1569310299878035456,False,False,2026-04-07T17:46:11.289152+00:00
1569174523609595905,wegovy_weight,wegovy,weight,2022-09-12T04:02:14+00:00,USNewsHealth,U.S. News Health,"A recently approved prescription medication called Wegovy, also known as semaglutide, offers another tool to help some people shed excess pounds, but here's everything you need to know about whether it really works or not.   https://t.co/Zphgnow3WT",en,0,0,0,0,,"<a href=""http://www.naytev.com"" rel=""nofollow"">Naytev</a>",https://x.com/USNewsHealth/status/1569174523609595905,False,False,2026-04-07T17:46:11.289152+00:00
1568600614623641600,wegovy_weight,wegovy,weight,2022-09-10T14:01:44+00:00,SvelteMd,SvelteMD,"How does Svelte Sema work?

- Food remains in the stomach longer making you feel #full and limiting overeating.
- #Insulin secretion is optimized to carry sugar to the cell and not store #fat.
- Semaglutide mimics a #hormone that reduces #appetite.

#weightloss #loseweight https://t.co/KKVA0cn26B",en,0,0,0,0,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",https://x.com/SvelteMd/status/1568600614623641600,False,False,2026-04-07T17:46:11.289152+00:00
1568201761462140930,wegovy_weight,wegovy,weight,2022-09-09T11:36:50+00:00,USNewsHealth,U.S. News Health,"A recently approved prescription medication called Wegovy, also known as semaglutide, offers another tool to help some people shed excess pounds, but here's everything you need to know about whether it really works or not.   https://t.co/Y1lnfrJlii",en,0,0,1,0,,"<a href=""http://www.naytev.com"" rel=""nofollow"">Naytev</a>",https://x.com/USNewsHealth/status/1568201761462140930,False,False,2026-04-07T17:46:11.289152+00:00
1567990745369579523,wegovy_weight,wegovy,weight,2022-09-08T21:38:20+00:00,TerrellClinicOK,Terrell Clinic,"No dieting or exercise required! Average weight loss has been 15-30 pounds within 3 months with our Semaglutide Injections! DM for details. 
#semaglutide #semaglutideweightloss #weightloss @ Terrell Clinic https://t.co/I2dYdYIkC1",en,0,0,0,0,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",https://x.com/TerrellClinicOK/status/1567990745369579523,False,False,2026-04-07T17:46:11.289152+00:00
1567948177600544768,wegovy_weight,wegovy,weight,2022-09-08T18:49:11+00:00,MSamu1,Michael Samu,"@KenDBerryMD @ObesityResolved I have been mostly carnivore for 6 mo lost 30lbs, but am stuck. I  watched Dr. Berry's  video on Wegovy and Dr.Cywes's video on ozempic. I have to lose 70 more lbs for knee surgery that I desperatly need. Opinions?",en,1,0,2,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/MSamu1/status/1567948177600544768,False,False,2026-04-07T17:46:11.289152+00:00
1567476828075352064,wegovy_weight,wegovy,weight,2022-09-07T11:36:12+00:00,USNewsHealth,U.S. News Health,"A recently approved prescription medication called Wegovy, also known as semaglutide, offers another tool to help some people shed excess pounds, but here's everything you need to know about whether it really works or not.   https://t.co/uKer8PVsX1",en,0,0,0,0,,"<a href=""http://www.naytev.com"" rel=""nofollow"">Naytev</a>",https://x.com/USNewsHealth/status/1567476828075352064,False,False,2026-04-07T17:46:11.289152+00:00
1567271694166794240,wegovy_weight,wegovy,weight,2022-09-06T22:01:05+00:00,SvelteMd,SvelteMD,"📣 INTRODUCING our new #weightlossprogram: Svelte Sema!

#Semaglutide is an FDA-approved #peptide that is injected once a week to help regulate #food intake! You'll feel full longer, store less #fat, and experience a reduced #appetite. ✨

#weightloss #loseweight https://t.co/uj6H8vO8aJ",en,0,0,0,0,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",https://x.com/SvelteMd/status/1567271694166794240,False,False,2026-04-07T17:46:11.289152+00:00
1566675602492596226,wegovy_weight,wegovy,weight,2022-09-05T06:32:25+00:00,USNewsHealth,U.S. News Health,"A recently approved prescription medication called Wegovy, also known as semaglutide, offers another tool to help some people shed excess pounds, but here's everything you need to know about whether it really works or not.   https://t.co/vWrAYiLXHi",en,0,0,1,0,,"<a href=""http://www.naytev.com"" rel=""nofollow"">Naytev</a>",https://x.com/USNewsHealth/status/1566675602492596226,False,False,2026-04-07T17:46:11.289152+00:00
1565800409888866304,wegovy_weight,wegovy,weight,2022-09-02T20:34:43+00:00,USNewsHealth,U.S. News Health,"A recently approved prescription medication called Wegovy, also known as semaglutide, offers another tool to help some people shed excess pounds, but here's everything you need to know about whether it really works or not.   https://t.co/G0vec1XEWO",en,0,0,1,0,,"<a href=""http://www.naytev.com"" rel=""nofollow"">Naytev</a>",https://x.com/USNewsHealth/status/1565800409888866304,False,False,2026-04-07T17:46:11.289152+00:00
1565331301154037766,wegovy_weight,wegovy,weight,2022-09-01T13:30:39+00:00,USNewsHealth,U.S. News Health,"A recently approved prescription medication called Wegovy, also known as semaglutide, offers another tool to help some people shed excess pounds, but here's everything you need to know about whether it really works or not.   https://t.co/jBkNRF82qz",en,0,0,0,0,,"<a href=""http://www.naytev.com"" rel=""nofollow"">Naytev</a>",https://x.com/USNewsHealth/status/1565331301154037766,False,False,2026-04-07T17:46:12.885931+00:00
1564796346795786241,wegovy_weight,wegovy,weight,2022-08-31T02:04:56+00:00,0xWittgenstein,Ludwig Wittgenstein,"Met up with someone who lost a load of weight using Semaglutide. The medical mumbo jumbo is that it limits hunger but keeps metabolism high by controlling insulin release by pancreas. His cholesterol/blood pressure/etc all improved. Covered by insurance, a shot just once a week.",en,0,0,14,1,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/0xWittgenstein/status/1564796346795786241,False,False,2026-04-07T17:46:12.885931+00:00
1564794206375354370,wegovy_weight,wegovy,weight,2022-08-31T01:56:25+00:00,MaskedHottiee,KTheMan,"@colderthan__ice Ah okay. Saxenda is a great start then, I’ve seen hella people say wegovy was super successful for them. Like 15% body weight lost",en,1,0,0,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/MaskedHottiee/status/1564794206375354370,False,True,2026-04-07T17:46:12.885931+00:00
1564717375878057988,wegovy_weight,wegovy,weight,2022-08-30T20:51:08+00:00,USNewsHealth,U.S. News Health,"A recently approved prescription medication called Wegovy, also known as semaglutide, offers another tool to help some people shed excess pounds, but here's everything you need to know about whether it really works or not.   https://t.co/gikXk0FgrN",en,0,1,1,0,,"<a href=""http://www.naytev.com"" rel=""nofollow"">Naytev</a>",https://x.com/USNewsHealth/status/1564717375878057988,False,False,2026-04-07T17:46:12.885931+00:00
1564685892966666240,wegovy_weight,wegovy,weight,2022-08-30T18:46:01+00:00,FlyteHealth,FlyteHealth,Wegovy represents the start of a second generation of #obesity #pharmacotherapy. “There has been a paradigm shift in obesity treatment that has paralleled our understanding of the underlying appetite dysregulation of the disease.” https://t.co/8Lk8PR11OH https://t.co/qQZR1kgkRQ,en,0,0,1,0,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer App</a>",https://x.com/FlyteHealth/status/1564685892966666240,False,False,2026-04-07T17:46:12.885931+00:00
1564418613213380608,wegovy_weight,wegovy,weight,2022-08-30T01:03:57+00:00,BrianOsbourn,Picolas Cage,@joshencinias Chat with your doc about semaglutide. Side effects SUCK for a couple weeks but it works with your genetics to sort of rewire your eating as well as metabolism. Lost about 30 lbs in a couple of months,en,1,0,1,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/BrianOsbourn/status/1564418613213380608,False,True,2026-04-07T17:46:12.885931+00:00
1564371520268419078,wegovy_weight,wegovy,weight,2022-08-29T21:56:49+00:00,Branmiz25,Brandon Mizroch,@jtrebach Ohh! That’s the class of the new weight loss drug wegovy! Helps signal satiety to reduce appetite! Thanks island dragons and your magical spit!,en,0,1,7,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/Branmiz25/status/1564371520268419078,False,True,2026-04-07T17:46:12.885931+00:00
1564275420903735298,wegovy_weight,wegovy,weight,2022-08-29T15:34:57+00:00,AliLexa,Ali Juris,"@ashleyjonas101 My insurance unfortunately denies every type of ""weight loss"" medication (Wegovy, Ozempic, Saxenda) because I'm not prediabetic/diabetic. I still have PCOS symptoms (ovarian cysts, acne, high testosterone, no periods) but I'm hoping with the weight loss I'll make progress!",en,2,0,2,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/AliLexa/status/1564275420903735298,False,True,2026-04-07T17:46:12.885931+00:00
1564237160479424515,wegovy_weight,wegovy,weight,2022-08-29T13:02:55+00:00,InShapeMDTX,InShapeMDTX,"Our team at #InShapeMDTX knows that not all weight loss programs work for everyone, so we offer a multitude of different weight loss options.

Starting as low as $299, we offer appetite suppressants, Semaglutide injections, and lots more! 💉

Call us today to schedule a consul https://t.co/nfdr3BAtzp",en,0,0,2,0,,"<a href=""http://socialappsnow.com"" rel=""nofollow"">Social Apps Now</a>",https://x.com/InShapeMDTX/status/1564237160479424515,False,False,2026-04-07T17:46:12.886927+00:00
1564214567328161794,wegovy_weight,wegovy,weight,2022-08-29T11:33:09+00:00,USNewsHealth,U.S. News Health,"A recently approved prescription medication called Wegovy, also known as semaglutide, offers another tool to help some people shed excess pounds, but here's everything you need to know about whether it really works or not.   https://t.co/w9ZBFPFGYu",en,0,0,1,0,,"<a href=""http://www.naytev.com"" rel=""nofollow"">Naytev</a>",https://x.com/USNewsHealth/status/1564214567328161794,False,False,2026-04-07T17:46:12.886927+00:00
1563969381020958728,wegovy_weight,wegovy,weight,2022-08-28T19:18:52+00:00,JessicaTetreau,Jessica,"@elonmusk I had to have my thyroid removed and after that I was really struggling with weight gain, being swollen and I felt miserable. My doctor prescribed WEGOVY, and I lost 24 pounds in just 3.5 weeks but most importantly, I feel better. That medication really works.",en,2,0,31,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/JessicaTetreau/status/1563969381020958728,False,True,2026-04-07T17:46:12.886927+00:00
1563694668633841664,wegovy_weight,wegovy,weight,2022-08-28T01:07:15+00:00,AviBittMD,"Avi Bitterman, MD","Examples of Real ""biohacks"":

Cholesterol lowering drugs
BP lowering drugs
Glucose lowering drugs
Semaglutide (appetite and weight loss)

Examples of things people call ""biohacks"" but aren't:

Your favorite diet (Keto included)
Sunning your balls/anus
Drinking your own urine",en,8,10,141,1,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/AviBittMD/status/1563694668633841664,False,False,2026-04-07T17:46:12.886927+00:00
1563658048794681349,wegovy_weight,wegovy,weight,2022-08-27T22:41:44+00:00,TerrellClinicOK,Terrell Clinic,"No dieting or exercise required! Average weight loss has been 15-30 pounds within 3 months with our Semaglutide Injections! DM for details. 
#semaglutide #semaglutideweightloss #weightloss @ Terrell Clinic https://t.co/qPyM6yVZfZ",en,0,0,0,0,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",https://x.com/TerrellClinicOK/status/1563658048794681349,False,False,2026-04-07T17:46:12.886927+00:00
