id,query_label,drug,query_type,date,username,display_name,content,language,reply_count,retweet_count,like_count,quote_count,view_count,source,url,is_retweet,is_reply,scraped_at
1805747823310241993,mounjaro_weight,mounjaro,weight,2024-06-25T23:40:04+00:00,QuantPsychiatry,"Zack Williams, MD, PhD","I've unfortunately put back on most of the weight I lost since stopping my GLP ~18 months ago (though I was able to keep it mostly off for most of that time and most of it came back in the last three months before my PhD defense when I just stopped trying that hard to do anything but write). I was still on some other less-effective weight loss agents as maintenance though. Frankly, these medications are miraculous re: overall metabolic benefits (I think they're the new statins), but much like statins, we're probably looking at long term use for most people to see that benefit realized over a lifetime (and in the next couple months, I'll probably resign myself to going back and getting my mounjaro compounded and experiencing a chronic wallet hemorrhage as my primary side effect).",en,0,0,1,0,185,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/QuantPsychiatry/status/1805747823310241993,False,False,2026-04-08T23:01:15.241890+00:00
1805660025903530075,mounjaro_weight,mounjaro,weight,2024-06-25T17:51:12+00:00,garyr6273,🏳️‍🌈Bad Bunny’s Dancing Bush🏳️‍🌈,@brandielou21 I’m on Mounjaro and losing those pesky last pounds I’ve had for years since the victoza and ozempic didn’t take it all off. Looking great!,en,0,0,1,0,230,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/garyr6273/status/1805660025903530075,False,False,2026-04-08T23:01:15.241890+00:00
1805649904317956186,mounjaro_weight,mounjaro,weight,2024-06-25T17:10:59+00:00,georgethemedium,George The Medium (Medium & Psychic),"Week 5 on Mounjaro: My Weight Loss Journey (14 Stone 2 to 12 Stone 10) 🚨 UPDATE: Week 5 on Mpunjaro and down to 12 stone 10!💪Big milestone reached, thanks to consistent injections once a week. Excited is an understatement for even more progress!🌟 . #weightlossjourney https://t.co/ez99lEF30T",en,0,0,0,0,217,"<a href=""https://repurpose.io"" rel=""nofollow"">Repurpose io</a>",https://x.com/georgethemedium/status/1805649904317956186,False,False,2026-04-08T23:01:15.241890+00:00
1805594999871983678,mounjaro_weight,mounjaro,weight,2024-06-25T13:32:48+00:00,CerneroSurgery,Dr. Aaron Cernero,Tirzepatide is a groundbreaking medication that promotes weight loss. This dual-action injectable targets two key hormones to improve blood sugar control and reduce appetite. Consult with us to determine if Tirzepatide is the right fit for you. https://t.co/8wOIajOdg9 https://t.co/OnukZ3WPyb,en,0,0,0,0,17,"<a href=""https://www.cloudcampaign.com"" rel=""nofollow"">Cloud Campaign</a>",https://x.com/CerneroSurgery/status/1805594999871983678,False,False,2026-04-08T23:01:15.241890+00:00
1805593267246940499,mounjaro_weight,mounjaro,weight,2024-06-25T13:25:55+00:00,GentNewsCom,Gent News 🙈🙉🙊,🌟 Shanna Moakler spills the tea on her incredible weight loss journey with Mounjaro! 🍵✨ Discover how she found herself again and shed the pounds! #TransformationTuesday #Mounjaro #WeightLossJourney https://t.co/3O9xzG309l,en,0,0,0,0,41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/GentNewsCom/status/1805593267246940499,False,False,2026-04-08T23:01:15.241890+00:00
1805551020065325170,mounjaro_weight,mounjaro,weight,2024-06-25T10:38:03+00:00,meetmaryalice,Mary Alice,"It definitely quiets the food noise. 

Also, a lot of people just assume it’s an appetite suppressant, like phentermine. It’s not. Phentermine is a stimulant. The body naturally produces GLP1 and GIP in the gut, which then impacts satiety, hunger cues, insulin production, etc. 

A medication like Mounjaro is just a synthetic version of those (same thing with Ozempic, except that’s only GLP1) . I’m not a doctor by any means, but I would almost compare it to women in menopause taking hormone replacement.",en,1,0,2,0,142,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/meetmaryalice/status/1805551020065325170,False,True,2026-04-08T23:01:15.241890+00:00
1805443447970501089,mounjaro_weight,mounjaro,weight,2024-06-25T03:30:36+00:00,nihowdyrx,NiHowdy,"Stopping Mounjaro may lead to challenges such as weight regain, increased appetite, and blood sugar fluctuations. Stay informed with valuable insights from our blog to manage your health effectively. https://t.co/TvZ35Fp9f8 #Mounjaro #HealthJourney #Wellness https://t.co/2ZCmNmEzVs",en,0,0,0,0,28,"<a href=""https://www.later.com"" rel=""nofollow"">Later Media</a>",https://x.com/nihowdyrx/status/1805443447970501089,False,False,2026-04-08T23:01:15.241890+00:00
1805373904673751123,mounjaro_weight,mounjaro,weight,2024-06-24T22:54:15+00:00,D_Disciple,D. Disciple,"So ummm I lost over 20lbs ever since taking mounjaro which concerns me. I do notice the difference when I put on some XXL shirts and XXXLs start to drape on me.

But I haven’t had a “Me” portion meal or actual meal in weeks and I either have to deal with being bloated after a few bites or throw it all up in the middle of the night. Today the only thing I ate was three small boiled eggs after work and after vomiting my food last night. I have two more doses to go, this shit better be worth it and stable this diabetes and get me off my other meds.",en,4,2,16,1,5699,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/D_Disciple/status/1805373904673751123,False,False,2026-04-08T23:01:16.308881+00:00
1805309640361550222,mounjaro_weight,mounjaro,weight,2024-06-24T18:38:53+00:00,RosieSpain1,Rosie Spain,"36lbs lost in 12 weeks on jab. I am so pleased with the results .
So far, so good. X
Today's food plan:
#mounjaro 
@mounjaro5  @mounjaro10mg https://t.co/AgeKAfPqUm",en,0,1,11,0,875,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/RosieSpain1/status/1805309640361550222,False,False,2026-04-08T23:01:16.308881+00:00
1805285370617016459,mounjaro_weight,mounjaro,weight,2024-06-24T17:02:27+00:00,twinspiration81,Twinspirational,"Size down. Level up. Down 6 pounds in 6 weeks with @dr.joemoleski and Tirzepatide. By combining Tirzepatide with a nutritious diet and consistent exercise, we’re on track to crush our 2024 health and wellness goals.

**Top Tips:**
1. You can’t out-exercise a bad https://t.co/BNGGRAmz65",en,0,0,0,0,36,"<a href=""https://repurpose.io"" rel=""nofollow"">Repurpose io</a>",https://x.com/twinspiration81/status/1805285370617016459,False,False,2026-04-08T23:01:16.308881+00:00
1805283037929713709,mounjaro_weight,mounjaro,weight,2024-06-24T16:53:11+00:00,spelltris,Aisling Mc Carthy,Why it isn't released here or Eli Lilly about why they won't release Zepbound or Mounjaro like UK have . Ireland is way behind on the medicine front and needs to catch up as people with chronic obesity are suffering due to slow progress by hse and government and doctors too,en,1,0,2,0,338,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/spelltris/status/1805283037929713709,False,True,2026-04-08T23:01:16.309880+00:00
1805028533263049184,mounjaro_weight,mounjaro,weight,2024-06-24T00:01:52+00:00,DMPacer,DM Pace,"@DisaffectedPod 2. Been on mounjaro for a year, and lost the 40lbs needed. I also stick to mostly keto. I am a huge ""food addict"" and just could not stick to a healthy plan consistently. These meds are a godsend as they make it possible to stick to s healthy plan.",en,0,0,0,0,42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/DMPacer/status/1805028533263049184,False,True,2026-04-08T23:01:16.309880+00:00
1804844924359057594,mounjaro_weight,mounjaro,weight,2024-06-23T11:52:17+00:00,Dakotawin,🇺🇸 🇮🇱 🇬🇧 SMOKAHONTAS 🇺🇸 🇮🇱 🇬🇧,"@ManOnMounjaro Mounjaro gave me anaphylaxis. I was on Trulicity for years and did great on it, but I changed doctors and he wanted to try me on Mounjaro, it almost killed me. Has anyone else had this problem? I lost 100lbs on Trulicity.",en,2,0,1,1,116,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/Dakotawin/status/1804844924359057594,False,True,2026-04-08T23:01:16.309880+00:00
1804683528455499804,mounjaro_weight,mounjaro,weight,2024-06-23T01:10:57+00:00,LWeytham,Lesley Weytham,"@DrSuneelDhand I took Mounjaro for 8 months. Lost 60lbs. Sleep apnea, gone. Joint pain, gone. Arthritis, gone. A1C, no longer pre-diabetic Have kept the weight off without it for year. Some ppl need a reset. Don’t knock things you know nothing about. The health benefits are real.",en,0,0,0,0,53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/LWeytham/status/1804683528455499804,False,True,2026-04-08T23:01:16.309880+00:00
1804563802744086787,mounjaro_weight,mounjaro,weight,2024-06-22T17:15:12+00:00,heather_keadle,Heather Keadle,@DrSuneelDhand My family can tell you for years I was overweight and my sister was skinny despite our healthy diets and her eating more than me. Mounjaro has allowed me to drop 50 pounds for which I am extremely grateful.,en,1,0,6,0,229,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/heather_keadle/status/1804563802744086787,False,True,2026-04-08T23:01:16.309880+00:00
1804364849318592544,mounjaro_weight,mounjaro,weight,2024-06-22T04:04:38+00:00,razor0133wife,Moose's mom,90-95% WFPB- 6/2020 +low fat WFPB in 3/2021 &amp; I was dx T2D &amp; added ozempic/exercise. I had reactive hypoglycemia &amp; drop my blood sugar to the 45-55 mg/dL at least 1x-5x/day. If I got hot I'd drop. +tirzepatide since 8/2022. Rare hypoglycemia now &amp; 37% lost.,en,0,0,0,0,156,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/razor0133wife/status/1804364849318592544,False,False,2026-04-08T23:01:16.309880+00:00
1804111738767384883,mounjaro_weight,mounjaro,weight,2024-06-21T11:18:51+00:00,DrKarlNadolsky,Karl Nadolsky,"Example of why we fight the scare mongering

1️⃣60 y/o f. T2D, hyperglycemia on oral rx + basal insulin

2️⃣+ tirzepatide (#mounjaro/#zepbound) 

3️⃣Stopped insulin

4️⃣ 42% weight reduction; HbA1c 5.2%
Physically better; able to exercise; stronger; no DOE anymore; fun w/ grand kids",en,5,4,32,3,3967,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/DrKarlNadolsky/status/1804111738767384883,False,False,2026-04-08T23:01:16.309880+00:00
1804273646464082282,mounjaro_weight,mounjaro,weight,2024-06-21T22:02:13+00:00,_tims_tweets,Tim L 🎬,Getting a text from a long lost friend who I miss dearly doesn’t compare to getting the notification that my compounded Mounjaro got delivered,en,0,0,0,0,31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/_tims_tweets/status/1804273646464082282,False,False,2026-04-08T23:01:16.310875+00:00
1804264142087344276,mounjaro_weight,mounjaro,weight,2024-06-21T21:24:27+00:00,Tellit007,Tellit Likeitis,"@mario_kratz Yes, I have been on tirzepatide since August 2022. I lost and kept off approx. 40 lbs. My emotional eating has been reduced by I would say 90%. I wasn't drinking much alcohol before tz, but that's now pretty much 0.",en,0,0,0,0,36,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/Tellit007/status/1804264142087344276,False,False,2026-04-08T23:01:16.310875+00:00
1804198765256994869,mounjaro_weight,mounjaro,weight,2024-06-21T17:04:40+00:00,jaredpretender,Jared 💕 🧠 I Love Rohini/Pushya,"@The_Feminist_TM Then how do you explain the fact Mounjaro &amp; the upcoming new meds result in greater weight loss?

They restrict appetite harder? 😅

In reality, there is clearly some biological effect on metabolism or digestion, etc that’s also operative",en,1,0,1,0,310,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/jaredpretender/status/1804198765256994869,False,True,2026-04-08T23:01:16.310875+00:00
1804196317243277410,mounjaro_weight,mounjaro,weight,2024-06-21T16:54:57+00:00,jaredpretender,Jared 💕 🧠 I Love Rohini/Pushya,"@The_Feminist_TM One would imagine that weight loss as dramatic as that reported couldn’t simply be due to calorie restriction 

Just to begin with, there would be no explanation as to why medications like Mounjaro are more effective

There is only so much appetite can be suppressed",en,4,0,6,0,2286,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/jaredpretender/status/1804196317243277410,False,True,2026-04-08T23:01:16.310875+00:00
1804166226668593429,mounjaro_weight,mounjaro,weight,2024-06-21T14:55:22+00:00,bryanmwolfe,Bryan Michael Wolfe,For my diabetes was prescribed #Mounjaro. Honestly has changed my life. Down 20 pounds in 2 months. would like to lose 30 more.,en,0,0,0,0,204,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/bryanmwolfe/status/1804166226668593429,False,False,2026-04-08T23:01:16.310875+00:00
1804137393626255828,mounjaro_weight,mounjaro,weight,2024-06-21T13:00:48+00:00,InShapeMDSA,InShapeMDSanAngelo,"Struggling to control your appetite and manage your weight? Tirzepatide can help!

Contact us at #InShapeMDSanAngelo to schedule a free consultation and learn more about this powerful medication.

 (325) 227-4981

#TirzepatideNearMe #AppetiteControl #WestTexas https://t.co/31x52smp0s",en,0,0,0,0,10,"<a href=""https://app.socialowl.com/bu_connections"" rel=""nofollow"">Posting Automation v3.1</a>",https://x.com/InShapeMDSA/status/1804137393626255828,False,False,2026-04-08T23:01:17.340614+00:00
1803843335427363299,mounjaro_weight,mounjaro,weight,2024-06-20T17:32:19+00:00,strivepharmacy,Strive Compounding Pharmacy,"A big shoutout to Heather for sharing her amazing progress and kind words. Shedding 50 lbs is an incredible milestone—congrats! We’re here to support your health journey every step of the way. 

Compounding = Striving

#strivepharmacy #tirzepatide #compoundingpharmacy https://t.co/hyktMwcvRw",en,0,0,2,0,63,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/strivepharmacy/status/1803843335427363299,False,False,2026-04-08T23:01:17.341612+00:00
1803587380357513284,mounjaro_weight,mounjaro,weight,2024-06-20T00:35:15+00:00,Momto2_Cats,MomToJust1Cat 🇺🇸 🐈‍⬛,@BeesBytes22 @MrMentionItAll I took Mounjaro for six weeks and it helped me lose 20 pounds.  My doctor prescribed it because I was working out five days a week for more than 2 years and not losing weight.  It pisses me off when people try to shame people for taking it.,en,3,0,2,0,63,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/Momto2_Cats/status/1803587380357513284,False,True,2026-04-08T23:01:17.341612+00:00
1803533332191527400,mounjaro_weight,mounjaro,weight,2024-06-19T21:00:29+00:00,YvTsl,Girly 🩶,This didn’t last long anyways I started mounjaro a month ago and I’m down almost 17 pounds 🤪,en,1,0,7,0,920,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/YvTsl/status/1803533332191527400,False,False,2026-04-08T23:01:17.341612+00:00
1773501896524992888,mounjaro_weight,mounjaro,weight,2024-03-29T00:06:16+00:00,YvTsl,Girly 🩶,My Wegovy Journey: A thread!,en,5,0,12,1,3597,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/YvTsl/status/1773501896524992888,False,False,2026-04-08T23:01:17.341612+00:00
1803238290730242501,mounjaro_weight,mounjaro,weight,2024-06-19T01:28:05+00:00,notbeforenoon,Juju Bee,"@RN_Atheist The first month or so of my sister taking Mounjaro, I had to remind my sister to eat (live together) but she’s settled into a pretty normal routine and eats well. She had to cut way back on her other diabetes meds, she’s lost about 40 lbs and looks/feels great!",en,0,0,2,0,212,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",https://x.com/notbeforenoon/status/1803238290730242501,False,False,2026-04-08T23:01:17.342607+00:00
1803177596479328371,mounjaro_weight,mounjaro,weight,2024-06-18T21:26:55+00:00,rn_flex,FlexNP,@RN_Atheist And this is why I love Mounjaro! Congratulations on your amazing progress!,en,0,0,0,0,116,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/rn_flex/status/1803177596479328371,False,False,2026-04-08T23:01:17.342607+00:00
1803150583315992654,mounjaro_weight,mounjaro,weight,2024-06-18T19:39:34+00:00,WolverineDavis,Sean Davis⚡️Wolverine Peptides⚡️,"Mounjaro not only reduced sleep apnea by 27 event per hour and 30 events per hours (63%)  (that's a dramatic difference)
But the participants also lost 20% of their bodyweight.

Brooo. these GLP-1's are amazazazazazazing!
Study after, study. Showing all sorts of risks being reduced.
Don't believe the propaganda my the media. Do you think they ""suddenly"" care about  your health?🤣

These GLP-1's are a threat to Big Food and Bid Pharma.
You see there are only two companies with these peptides. And using these peptides threaten to reduce the most profitable diseases Big Pharma has
obesity
diabetes
heart attack
stroke
kidney disease
fatty liver 
addiction to alcohol and drugs
Alzheimer's and dementia

Bro....

And it is already killing the profits of Big Food as their best customers are eating less and also eating less processed food. Why? Because they are no longer addicted to it. 
That's how this works.

In an obesogenic and addicted world. These GLP-1's are the new bitcoin.
They offer freedom like we haven't had since Big Tobacco took over the food industry. Freedom of health and a break from the food addiction. 

Tirzepatide is the peptide that has the brand name Mounjaro and Zepbound. 

sign up for my free newsletter to learn how peptides freaking rock and you can take agency over your own health. (in comments)
https://t.co/LyHOWlr2az",en,1,0,6,0,547,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/WolverineDavis/status/1803150583315992654,False,False,2026-04-08T23:01:17.342607+00:00
1803149560648511830,mounjaro_weight,mounjaro,weight,2024-06-18T19:35:30+00:00,Sfisher0404,Sharon Fisher,If you're interested in a clinically proven weightloss treatment which doesn't impact diabetes medication take a look at Mounjaro via the link. I've lost 4 stone without thinking about dieting once. https://t.co/txqPE7jnlO,en,0,0,0,0,80,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/Sfisher0404/status/1803149560648511830,False,False,2026-04-08T23:01:17.342607+00:00
1802869034553139360,mounjaro_weight,mounjaro,weight,2024-06-18T01:00:48+00:00,nihowdyrx,NiHowdy,"Did you know that Mounjaro isn't just for diabetes management? It also contributes with weight loss! Its role on digestion, satiety, and appetite control make it a versatile solution🌟💊 #Mounjaro #HealthTrivia https://t.co/SqVi6PoLLf",en,0,0,0,0,44,"<a href=""https://www.later.com"" rel=""nofollow"">Later Media</a>",https://x.com/nihowdyrx/status/1802869034553139360,False,False,2026-04-08T23:01:17.342607+00:00
1802768343239201003,mounjaro_weight,mounjaro,weight,2024-06-17T18:20:41+00:00,Silver_Suntan,Silver Suntan,"@BritMartinez Friend almost died from a severe allergic reaction to Mounjaro after he had already been using it for a while.

He was not diabetic or obese...just trying to lose those stubborn pounds common to folks in their 50s.

These meds are being far too overprescribed in my opinion",en,3,0,6,0,1292,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/Silver_Suntan/status/1802768343239201003,False,True,2026-04-08T23:01:17.342607+00:00
1803612483665457214,mounjaro_weight,mounjaro,weight,2024-06-20T02:15:00+00:00,AJA_Cortes,AJAC,"Mounjaro is a GLP-1, while tirezapatide is a GLP-1 and GIP peptide 

the GLP-1s predominantly suppress appetite, while the GIPs, (glucose-dependent insulinotropic polypeptide receptor), they help to restore insulin sensitivity by activating the release of insulin (which is blunted in Type 2 diabetics) through GIP receptors 

GIP receptors are also found in the brain, and GLP1 and GIP peptides together have a very strong ""rewiring"" effect in restoring neurohormones to a healthier baseline

aka, not being addicted to food

--I should probably make a thread on this",en,3,7,30,0,7266,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/AJA_Cortes/status/1803612483665457214,False,True,2026-04-08T23:01:17.342607+00:00
1803134222250430557,mounjaro_weight,mounjaro,weight,2024-06-18T18:34:33+00:00,getobesitynews,Clark Kent,ADA 2024 presentation by Owen Carmichael: Tirzepatide reduced brain activation to images of high-fat high-sugar foods in multiple brain regions implicated in appetite regulation,en,0,0,1,0,64,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/getobesitynews/status/1803134222250430557,False,False,2026-04-08T23:01:17.343605+00:00
1802675213139579331,mounjaro_weight,mounjaro,weight,2024-06-17T12:10:37+00:00,Madam2Sir,DearSir@orMadam,"@RealityByAshley I’m already taking Mounjaro for T2Diabetes  
The weight loss is no joke Ive read it’s even faster for non diabetics. If I could have lost 40 pounds I might not have gotten Diabetes. Get healthy I say!! 
Lose those stubborn pounds! ☘️🩷",en,0,0,0,0,28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/Madam2Sir/status/1802675213139579331,False,True,2026-04-08T23:01:18.367920+00:00
1802587129148526636,mounjaro_weight,mounjaro,weight,2024-06-17T06:20:36+00:00,womenoptionswin,Abundantly Erica - Stock Options + Investing,"Girl, I feel this so hard. The math downs snatch for me either. I had trainers, I’ve always eaten well - lots of veggies, went months without eating any sugar, etc. Would lose 8 pounds on a new extra restricted diet and then nothing. I’m on mounjaro now and I lost 30 pounds. It’s the only thing that has worked after I had kids. No shame about it. We’re some kind of anomaly because when I take mounjaro all the stuff to lose weight works and when I’m off it, none of it does.",en,0,0,5,0,1028,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/womenoptionswin/status/1802587129148526636,False,True,2026-04-08T23:01:18.367920+00:00
1802517749006279117,mounjaro_weight,mounjaro,weight,2024-06-17T01:44:55+00:00,LoganMohtashami,Logan Mohtashami,Dad lost 37 lbs on Mounjaro 💪🏽 https://t.co/BqfA7eDZmo,en,4,0,22,0,4887,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/LoganMohtashami/status/1802517749006279117,False,False,2026-04-08T23:01:18.367920+00:00
1802463969312965012,mounjaro_weight,mounjaro,weight,2024-06-16T22:11:13+00:00,IwanSteffan,Iwan,"Week 2 begins on Mounjaro (Similar to Ozempic) 

- Since taking this medication, I have switched coffee &amp; red bull for 3 litres of water. 

- My portion sizes have gone tiny, 

- My mental health &amp; energy levels have dramatically changed. 

Absolutely life changing.",en,1,0,1,0,220,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/IwanSteffan/status/1802463969312965012,False,False,2026-04-08T23:01:18.368916+00:00
