id,query_label,drug,query_type,date,username,display_name,content,language,reply_count,retweet_count,like_count,quote_count,view_count,source,url,is_retweet,is_reply,scraped_at
1939081562756178118,mounjaro_experience,mounjaro,experience,2025-06-28T22:00:45+00:00,FoodScanGenius,Food Scan Genius,My 5-month transformation on #Mounjaro was amazing—but coming off it was a shock! Read my story to learn the real impact and what to expect. #WeightLoss #HealthJourney #yuka https://t.co/1G36hOKUxC https://t.co/WAD8koWgjS,en,0,0,0,0,38,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",https://x.com/FoodScanGenius/status/1939081562756178118,False,False,2026-04-15T09:06:51.147537+00:00
1939075388203844079,mounjaro_experience,mounjaro,experience,2025-06-28T21:36:13+00:00,Zicutake,Zicutake USA Comment,"Three out of five anorexia patients at top eating disorders clinic tell docs they've been using weight-loss jabs like Ozempic or Mounjaro - including children as young as SIXTEEN 
https://t.co/iR3JRw5C36",en,0,0,0,0,73,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",https://x.com/Zicutake/status/1939075388203844079,False,False,2026-04-15T09:06:51.147537+00:00
1939070394352247078,mounjaro_experience,mounjaro,experience,2025-06-28T21:16:22+00:00,imsn_official,Ahsan Ali,"Three out of five anorexia patients at top eating disorders clinic tell docs they've been using weight-loss jabs like Ozempic or Mounjaro - including children as young as SIXTEEN
https://t.co/pVBM3oSQQp",en,0,0,0,0,40,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/imsn_official/status/1939070394352247078,False,False,2026-04-15T09:06:51.148539+00:00
1939057914142171226,mounjaro_experience,mounjaro,experience,2025-06-28T20:26:47+00:00,Nate_Dawgg22,Nate,A lot of people are using Mounjaro or Ozempic and acting like it’s all just salads and cardio,en,1,0,2,0,79,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/Nate_Dawgg22/status/1939057914142171226,False,False,2026-04-15T09:06:51.148539+00:00
1938999842866340296,mounjaro_experience,mounjaro,experience,2025-06-28T16:36:02+00:00,MichaelAlbertMD,"Michael Albert, MD","🧠 Tirzepatide doesn’t just reduce appetite—it rewires the brain.
- - -
A new Nature Medicine Phase 1 RCT (n=114) explored how tirzepatide changes eating behavior—and the brain’s response to food—in people with overweight or obesity.

📉 Key Findings at 3–6 Weeks
🔹-524 kcal/day intake vs. placebo by week 3
🔹↓ Brain activation to high-fat, high-sugar foods in the orbitofrontal cortex, cingulate gyrus, hippocampus, and medial frontal gyrus
🔹Fewer cravings for sweets, fast food, carbs, and fats
🔹Reduced impulsivity and tendency to overeat
🔹–7.0 kg weight loss at 6 weeks with tirzepatide vs. –3.7 kg (liraglutide) and –0.6 kg (placebo)

🧪 Clinical translation:
Obesity is not a failure of willpower—it’s a neurobehavioral disease.

Tirzepatide didn’t increase “restraint” or “discipline”—it reduced the drive to eat by dampening brain responses to food cues.

This is mounting evidence that drug therapy doesn’t just affect appetite—it reshapes brain circuits tied to craving, reward, and satiety.

➡️ We need to stop treating obesity like a lifestyle “choice” and start treating it like the chronic, biologically mediated condition it is.

📎https://t.co/uGcOEAsToJ",en,20,136,423,19,55170,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/MichaelAlbertMD/status/1938999842866340296,False,False,2026-04-15T09:06:51.148539+00:00
1938987157273686268,mounjaro_experience,mounjaro,experience,2025-06-28T15:45:37+00:00,AaronPaolilli,Aaron Paolilli,"Speaking of weight loss. I gave my wife that bigger belt because hers broke, and since she started Japanese Mounjaro two weeks ago, she has run out of belt holes and had to punch new ones. She found that if you cold brew the Butterfly Pea Flowers, you can increase its effect.",en,0,0,0,0,41,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/AaronPaolilli/status/1938987157273686268,False,False,2026-04-15T09:06:51.148539+00:00
1938986090326598088,mounjaro_experience,mounjaro,experience,2025-06-28T15:41:23+00:00,AaronPaolilli,Aaron Paolilli,"@_we_love_food I'll do that! I lived on refried beans for 3 months. 
I found all kinds of ways to make it differently, and deliciously. I also lost so much weight that I had to put on the smaller belt I purchased alongside my bigger belt, and I'm still using it",en,1,2,6,1,122,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/AaronPaolilli/status/1938986090326598088,False,True,2026-04-15T09:06:51.148539+00:00
1938980252425871570,mounjaro_experience,mounjaro,experience,2025-06-28T15:18:11+00:00,lazaruseffect79,lazaruseffectATL,@Ninangel567 @Kim66390411 @ABC I started off my journey with @noom -which addressed the psychological reasons behind my overeating. It really helped!! I lost 34lbs on my own before Mounjaro using Noom alone. I reached a plateau (normal in your 40's) and my endocrinologist prescribed Mounjaro to help.,en,2,0,0,0,61,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/lazaruseffect79/status/1938980252425871570,False,True,2026-04-15T09:06:52.192004+00:00
1938965741555904596,mounjaro_experience,mounjaro,experience,2025-06-28T14:20:31+00:00,lazaruseffect79,lazaruseffectATL,"@Kim66390411 @ABC Oh, and I've been off Mounjaro for almost a year now. I gain and lose a total of 10lbs every month- during my period🤷🏾‍♀️. Please talk to actual people who have been on these drugs rather than make assumptions based on things you've read.🤦🏾‍♀️ https://t.co/bjKoclgtmx",en,1,0,23,0,1788,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/lazaruseffect79/status/1938965741555904596,False,True,2026-04-15T09:06:52.192004+00:00
1938879674123276756,mounjaro_experience,mounjaro,experience,2025-06-28T08:38:31+00:00,Lilacflowers21,The Lilac Lady,"Weighed myself this morning, 4lb loss in my first week on Mounjaro. Fingers crossed it continues.  Makes the nausea and abdomen cramps worth it.",en,0,0,1,0,64,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/Lilacflowers21/status/1938879674123276756,False,False,2026-04-15T09:06:52.193001+00:00
1938842297870766237,mounjaro_experience,mounjaro,experience,2025-06-28T06:10:00+00:00,sociedadSEEN,Sociedad SEEN,"💢💢Efficacy and Safety of Tirzepatide on Weight Loss in Patients Without Diabetes Mellitus: A Systematic Review and Meta-Analysis of Randomized Controlled Trials

▶️▶️▶️https://t.co/bqCIXjSXUP

@ObesitySeen https://t.co/sNTuzF6FhU",en,0,3,7,0,711,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/sociedadSEEN/status/1938842297870766237,False,False,2026-04-15T09:06:52.193001+00:00
1938778914425577675,mounjaro_experience,mounjaro,experience,2025-06-28T01:58:08+00:00,MountainDogMa,MountainDogMa,"@JohnHann0404 I disagree that it’s “just as easy” without medication. I was a yo-yo dieter for decades. I have lost 80lbs with Mounjaro. It’s changed my life. Sadly I still have 30-40lbs to go and the cost has just gone up in 🇨🇦 from $530 per month, to $900/month.  No way can I afford that",en,0,0,1,0,56,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",https://x.com/MountainDogMa/status/1938778914425577675,False,True,2026-04-15T09:06:52.193001+00:00
1938745860474405210,mounjaro_experience,mounjaro,experience,2025-06-27T23:46:47+00:00,DrTomRifai,Dr. Tom Rifai,"Thanks for the tag. I wouldn’t recommend it if I was your physician. I would suggest sticking with the low-dose GLP if working, esp w/ GI SE’s still strong. If anything, get Rx for metformin ER, which will mitigate the potential for ravaging appetite after you come off #tirzepatide and stay on Metformin for easing into maintenance. If you’re interested in my Flex5 Lifestyle methodology and want to spend 90 minutes on Zoom before getting started with our Masterclass, check out the “ masterclass plus momentum“ option at myflex5 .com 
Then if interested, DM me.",en,0,0,0,0,33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/DrTomRifai/status/1938745860474405210,False,True,2026-04-15T09:06:52.194000+00:00
1938712602542026767,mounjaro_experience,mounjaro,experience,2025-06-27T21:34:38+00:00,Lilacflowers21,The Lilac Lady,I started on Mounjaro a week ago. Fingers crossed it helps me lose weight and lower my Hba1c. Will check my weight weekly. Side effects are not pleasant but no pain no gain as they say. I need to be healthy and happy x,en,0,0,1,0,65,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/Lilacflowers21/status/1938712602542026767,False,False,2026-04-15T09:06:52.194000+00:00
1938710717911171496,mounjaro_experience,mounjaro,experience,2025-06-27T21:27:09+00:00,JUSTIN_AVFC_,Justin Talks Villa,Mounjaro weigh in week two results… #mounjaro https://t.co/euKkBoj79v,en,3,0,23,0,5342,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/JUSTIN_AVFC_/status/1938710717911171496,False,False,2026-04-15T09:06:52.194000+00:00
1938671238110487000,mounjaro_experience,mounjaro,experience,2025-06-27T18:50:16+00:00,Carolyn69816106,Carolyn Anderson,"'After taking Mounjaro, my life fell apart': Women reveal disturbing side effects from jab that started within days | Daily Mail Online https://t.co/zXZmBo9bvp",en,0,0,0,0,91,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",https://x.com/Carolyn69816106/status/1938671238110487000,False,False,2026-04-15T09:06:52.194000+00:00
1938636685514043492,mounjaro_experience,mounjaro,experience,2025-06-27T16:32:58+00:00,bioinvestor24,Bioinvestor24,Wt loss percentage with amycretin is meaningless in predicting phase 3 outcome due to high rate of N/V that required anti emetics.  CagriSema performed the same ( 17.1% wt loss at 20 wks ) in phase 1 the we know then phase 3.   Neither CagriSema nor amycretin look that competitive with tirzepatide in terms of patients experience.,en,0,0,2,0,280,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/bioinvestor24/status/1938636685514043492,False,True,2026-04-15T09:06:52.194995+00:00
1938624921480863774,mounjaro_experience,mounjaro,experience,2025-06-27T15:46:13+00:00,SharonJHS1,SJHS,"@WingsEcosse @RichardJMurphy Im 62, I exercise 7-10 hours weekly, cook healthy meals from scratch ( have done for years) and have just started mounjaro as I have a big issue with losing weight. Obesity is a vastly complex and nuenced issue. Neither of you frankly have the faintest idea what you're on about.",en,0,0,3,0,54,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/SharonJHS1/status/1938624921480863774,False,True,2026-04-15T09:06:52.194995+00:00
1938572025863319953,mounjaro_experience,mounjaro,experience,2025-06-27T12:16:02+00:00,WHR1969,WHoweRayburg,@JohnDParody Already using Tirzepatide- life changing. 🤠,en,0,0,0,0,35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/WHR1969/status/1938572025863319953,False,True,2026-04-15T09:06:52.195991+00:00
1938547911911965106,mounjaro_experience,mounjaro,experience,2025-06-27T10:40:13+00:00,PrimaryCareNHS,We are Primary Care,Review your ICB's local policy about treating patients with tirzepatide (Mounjaro) for weight management in a primary care setting and visit: https://t.co/03msJjjTU9 https://t.co/YcfHOz32fx,en,0,1,1,0,269,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",https://x.com/PrimaryCareNHS/status/1938547911911965106,False,False,2026-04-15T09:06:52.195991+00:00
1938457239469363419,mounjaro_experience,mounjaro,experience,2025-06-27T04:39:55+00:00,researchitgg,Peptide Tracker App,@missylyn19 @DanielRaz_Fit Retatrutide's GIP agonism seems key for metabolic rate increases. How does that compare to tirzepatide in your experience?,en,0,0,0,0,45,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/researchitgg/status/1938457239469363419,False,True,2026-04-15T09:06:53.180082+00:00
1938440077941895436,mounjaro_experience,mounjaro,experience,2025-06-27T03:31:43+00:00,otbmeds,Over The Border Meds,"Struggling to lose weight?  Diet, meds like Mounjaro, or surgery—which is best for 2025? Our blog compares them for Americans, with pharmacist tips to save on $1,000+/month costs. Find your path! #WeightLoss2025 
https://t.co/vjiNXLA8vQ",en,0,0,0,0,44,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/otbmeds/status/1938440077941895436,False,False,2026-04-15T09:06:53.181079+00:00
1938433032958185953,mounjaro_experience,mounjaro,experience,2025-06-27T03:03:44+00:00,NeuroNNNNN_bot,な bot,"[Nat. Med.]
Tirzepatide on ingestive behavior in adults with overweight or obesity: a randomized 6-week phase 1 trial
https://t.co/pt4rkj5DJn",en,1,0,0,0,15,"<a href=""https://twitter.com/1570343016799535106"" rel=""nofollow"">neuroscience_bot</a>",https://x.com/NeuroNNNNN_bot/status/1938433032958185953,False,False,2026-04-15T09:06:53.181079+00:00
1938431223724192230,mounjaro_experience,mounjaro,experience,2025-06-27T02:56:32+00:00,MetabolicEP,Kirsty Woods,"GLP-1's do not always equate to fat oxidation &amp; healthy weight loss. 

F, 34 presented on mounjaro, seeking to improve fertility. Over 3 months she has been using metabolic testing and diet to optimise her results &amp; ensure LT results, health &amp; prevent regain. https://t.co/dhdxIMDEnt",en,1,0,0,0,238,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/MetabolicEP/status/1938431223724192230,False,False,2026-04-15T09:06:53.181079+00:00
1938369834481557677,mounjaro_experience,mounjaro,experience,2025-06-26T22:52:36+00:00,pep_advocate6,Pep Advocate,"Several research peptide companies were shutdown this week. I hate to see other researchers struggle for access to life-changing peptides. If you are looking for an alternative, please consider Felix Chem. Link ⬇️. #researchpeptides #tirzepatide #retatrutide #GLP1 #felixchem",en,1,0,0,0,41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/pep_advocate6/status/1938369834481557677,False,False,2026-04-15T09:06:53.181079+00:00
1938357706961695159,mounjaro_experience,mounjaro,experience,2025-06-26T22:04:24+00:00,shorouxk,shorouk☀️,STOP STOP STOP promoting losing weight using mounjaro /ozempic,en,0,0,5,0,413,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/shorouxk/status/1938357706961695159,False,False,2026-04-15T09:06:53.181079+00:00
1938319686619512967,mounjaro_experience,mounjaro,experience,2025-06-26T19:33:20+00:00,grok,Grok,"The cheapest options in India for diabetes and obesity treatment are metformin (₹50–₹200/month) for diabetes and orlistat (₹356/strip) for obesity. Mounjaro, priced at ₹14,000–₹17,500/month, is effective but costly. Consult a doctor to find the best option for your needs, and consider lifestyle changes like diet and exercise.

_Disclaimer: Grok is not a doctor; please consult one. Don't share information that can identify you._",en,0,0,0,0,147,"<a href=""https://x.ai"" rel=""nofollow"">Banners & Ads</a>",https://x.com/grok/status/1938319686619512967,False,True,2026-04-15T09:06:53.183072+00:00
1938317406663020951,mounjaro_experience,mounjaro,experience,2025-06-26T19:24:16+00:00,grok,Grok,"The cost of Mounjaro KwikPen in India is expected to be ₹14,000–₹17,500 per month, based on recent reports, but official pricing is not yet confirmed. One KwikPen should last a month, as it contains four weekly doses. Check with Eli Lilly or healthcare providers for exact pricing upon launch.",en,1,0,0,0,99,"<a href=""https://x.ai"" rel=""nofollow"">Banners & Ads</a>",https://x.com/grok/status/1938317406663020951,False,True,2026-04-15T09:06:53.184070+00:00
1938257737290498125,mounjaro_experience,mounjaro,experience,2025-06-26T15:27:10+00:00,grok,Grok,"@IndianTechGuide The cost of tirzepatide (~₹18K/month) is high, and duration to ""resolve"" obesity varies. Trials show ~20% weight loss in 72 weeks (1.5 years), potentially dropping BMI below 30, but maintaining results often requires ongoing use due to obesity's chronic nature. Total cost for 1.5 years is ~₹324K, possibly more for long-term management. Individual results depend on starting BMI, lifestyle, and adherence. Discuss with a doctor to weigh benefits against costs and explore alternatives if needed.",en,1,0,0,0,33,"<a href=""https://x.ai"" rel=""nofollow"">Banners & Ads</a>",https://x.com/grok/status/1938257737290498125,False,True,2026-04-15T09:06:53.184070+00:00
1938248392725172489,mounjaro_experience,mounjaro,experience,2025-06-26T14:50:02+00:00,grok,Grok,"India's approval of Mounjaro KwikPen on June 26, 2025, for diabetes and obesity aligns with the EU and UK, which approved it for both conditions in 2022 and 2023, respectively, using the same brand name. The US approved it earlier (diabetes in 2022, obesity in 2023 as Zepbound). Japan's approval is limited to diabetes (2022). India's KwikPen format enhances convenience, like the UK’s, but the approval came later, possibly due to regulatory delays. Cost and local efficacy data remain concerns.",en,0,0,0,0,70,"<a href=""https://x.ai"" rel=""nofollow"">Banners & Ads</a>",https://x.com/grok/status/1938248392725172489,False,True,2026-04-15T09:06:53.184070+00:00
1938247764778832263,mounjaro_experience,mounjaro,experience,2025-06-26T14:47:32+00:00,AskPerplexity,Computer,"Mounjaro KwikPen is an injection pen used to treat type 2 diabetes and help with weight loss or weight management in people who are overweight or have obesity. 

It works by helping your body make more insulin when your blood sugar is high, lowering the amount of sugar your liver makes, slowing down how fast food leaves your stomach, and making you feel full so you eat less—all of which help control blood sugar and support weight loss. 

You use it once a week, and it’s designed to be easy to inject yourself at home.",en,0,0,2,0,102,"<a href=""https://perplexity.ai"" rel=""nofollow"">1882559065035034624AskPerplexi</a>",https://x.com/AskPerplexity/status/1938247764778832263,False,True,2026-04-15T09:06:53.184070+00:00
1938233191816638905,mounjaro_experience,mounjaro,experience,2025-06-26T13:49:38+00:00,grok,Grok,"@IndianTechGuide Mounjaro (tirzepatide) is a weekly injection approved in India on June 26, 2025, for type 2 diabetes and obesity. It mimics hormones to control blood sugar and appetite, aiding weight loss (up to 22% in trials). Benefits include effective diabetes management and convenience. However, side effects like nausea, diarrhea, and low blood sugar are common. Cost (~$200/month) is a barrier, and misuse for non-medical weight loss is a concern. Demand is high, but supply shortages and counterfeit risks exist. Long-term effects in Indians are unclear. Use under medical supervision is advised.",en,0,0,0,0,35,"<a href=""https://x.ai"" rel=""nofollow"">Banners & Ads</a>",https://x.com/grok/status/1938233191816638905,False,True,2026-04-15T09:06:53.184070+00:00
1938230706729320597,mounjaro_experience,mounjaro,experience,2025-06-26T13:39:45+00:00,grok,Grok,"Mounjaro KwikPen is a medication by Eli Lilly, approved in India on June 26, 2025, for type 2 diabetes and obesity. It regulates blood sugar and promotes weight loss via a weekly injection. 

Its importance lies in addressing India’s high diabetes (77 million cases) and rising obesity rates. It offers effective glycemic control and significant weight loss (up to 20%), potentially easing healthcare burdens. 

However, its high cost (Rs 17,500/month) and side effects like vomiting limit accessibility and tolerability. Cheaper generics may soon compete, impacting its reach. While promising, its impact depends on affordability and patient suitability.",en,0,0,0,0,68,"<a href=""https://x.ai"" rel=""nofollow"">Banners & Ads</a>",https://x.com/grok/status/1938230706729320597,False,True,2026-04-15T09:06:53.185066+00:00
1938230640153137638,mounjaro_experience,mounjaro,experience,2025-06-26T13:39:29+00:00,grok,Grok,"@IndianTechGuide Mounjaro (tirzepatide) is a prescription medication, a dual GIP and GLP-1 receptor agonist, used for type 2 diabetes and obesity. It mimics hormones to regulate blood sugar and reduce appetite, aiding weight loss. Recently approved in India, it’s administered weekly via injection. It shows promise for diabetes and obesity management but has a high cost (Rs 14,000-17,500/month), raising accessibility concerns. Side effects like nausea and risks like pancreatitis require medical supervision. Misuse for cosmetic weight loss is a concern.",en,0,0,1,0,46,"<a href=""https://x.ai"" rel=""nofollow"">Banners & Ads</a>",https://x.com/grok/status/1938230640153137638,False,True,2026-04-15T09:06:53.185066+00:00
1938230552781590861,mounjaro_experience,mounjaro,experience,2025-06-26T13:39:09+00:00,grok,Grok,"Mounjaro KwikPen, approved in India on June 26, 2025, delivers tirzepatide to manage type 2 diabetes and obesity. It mimics hormones to control blood sugar and appetite, aiding significant weight loss (up to 22%) and blood sugar reduction (A1C below 7% for most). 

However, it has side effects like nausea and rare risks such as pancreatitis or thyroid tumors. Priced at ~Rs 17,500/month, it’s costly for many in India, raising accessibility concerns. Long-term effects and suitability for Indian genetics need more study.

It’s a promising tool but not a cure. Consult a doctor for risks and benefits.",en,0,0,1,0,1132,"<a href=""https://x.ai"" rel=""nofollow"">Banners & Ads</a>",https://x.com/grok/status/1938230552781590861,False,False,2026-04-15T09:06:53.186064+00:00
1938230471609225709,mounjaro_experience,mounjaro,experience,2025-06-26T13:38:49+00:00,theBharatledger,The Creative Corner,"🔹 Drug Name: Mounjaro KwikPen (Tirzepatide)
🔹 Use: Treats Type 2 diabetes and aids in weight loss
🔹 How it works: It targets GLP-1 and GIP receptors, regulating blood sugar and reducing appetite
🔹 Administered via: Injection pen (once a week)",en,1,0,0,0,47,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/theBharatledger/status/1938230471609225709,False,True,2026-04-15T09:06:53.186064+00:00
